No,Tahun,Kode Provinsi,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
5801,2023,11,Aceh,Buah/biji berminyak,Kelapa,2.9,
5802,2023,11,Aceh,Buah/biji berminyak,Kemiri,0.2,
5803,2023,11,Aceh,Kacang-kacangan,Kacang-kacangan,4.1,
5804,2023,11,Aceh,Kacang-kacangan,Kedelai,3.4,
5805,2023,11,Aceh,Kacang-kacangan,Kacang tanah,0.2,
5806,2023,11,Aceh,Kacang-kacangan,Kacang hijau,0.4,
5807,2023,11,Aceh,Kacang-kacangan,Kacang lain,0.1,
5808,2023,11,Aceh,Gula,Gula,7.1,
5809,2023,11,Aceh,Gula,Gula pasir,7,
5810,2023,11,Aceh,Gula,Gula merah,0.1,
5811,2023,11,Aceh,Sayuran dan buah,Sayuran dan buah,76.2,
5812,2023,11,Aceh,Sayuran dan buah,Sayur,45.6,
5813,2023,11,Aceh,Sayuran dan buah,Buah,30.6,
5814,2023,12,Sumatera Utara,Padi-Padian,Padi-padian,113.1,
5815,2023,12,Sumatera Utara,Padi-Padian,Beras,98.8,
5816,2023,12,Sumatera Utara,Padi-Padian,Jagung,0.5,
5817,2023,12,Sumatera Utara,Padi-Padian,Terigu,13.8,
5818,2023,12,Sumatera Utara,Umbi-umbian,Umbi-Umbian,14.1,
5819,2023,12,Sumatera Utara,Umbi-umbian,Singkong,6.8,
5820,2023,12,Sumatera Utara,Umbi-umbian,Ubi Jalar,1.4,
5821,2023,12,Sumatera Utara,Umbi-umbian,Kentang,5.3,
5822,2023,12,Sumatera Utara,Umbi-umbian,Sagu,0.1,
5823,2023,12,Sumatera Utara,Umbi-umbian,Umbi Lainnya,0.5,
5824,2023,12,Sumatera Utara,Pangan Hewani,Pangan Hewani,51.2,
5825,2023,12,Sumatera Utara,Pangan Hewani,Daging ruminansia,3.2,
5826,2023,12,Sumatera Utara,Pangan Hewani,Daging Unggas,8.4,
5827,2023,12,Sumatera Utara,Pangan Hewani,Telur,7.3,
5828,2023,12,Sumatera Utara,Pangan Hewani,Susu,2.1,
5829,2023,12,Sumatera Utara,Pangan Hewani,Ikan,30.2,
5830,2023,12,Sumatera Utara,Minyak dan Lemak,Minyak dan Lemak,11.1,
5831,2023,12,Sumatera Utara,Minyak dan Lemak,Minyak Kelapa,0.2,
5832,2023,12,Sumatera Utara,Minyak dan Lemak,Minyak Sawit,10.7,
5833,2023,12,Sumatera Utara,Minyak dan Lemak,Minyak Lainnya,0.2,
5834,2023,12,Sumatera Utara,Buah/biji berminyak,Buah/biji berminyak,3.1,
5835,2023,12,Sumatera Utara,Buah/biji berminyak,Kelapa,2.9,
5836,2023,12,Sumatera Utara,Buah/biji berminyak,Kemiri,0.2,
5837,2023,12,Sumatera Utara,Kacang-kacangan,Kacang-kacangan,5.4,
5838,2023,12,Sumatera Utara,Kacang-kacangan,Kedelai,4.6,
5839,2023,12,Sumatera Utara,Kacang-kacangan,Kacang tanah,0.3,
5840,2023,12,Sumatera Utara,Kacang-kacangan,Kacang hijau,0.4,
5841,2023,12,Sumatera Utara,Kacang-kacangan,Kacang lain,0.1,
5842,2023,12,Sumatera Utara,Gula,Gula,7.4,
5843,2023,12,Sumatera Utara,Gula,Gula pasir,7.1,
5844,2023,12,Sumatera Utara,Gula,Gula merah,0.3,
5845,2023,12,Sumatera Utara,Sayuran dan buah,Sayuran dan buah,86.9,
5846,2023,12,Sumatera Utara,Sayuran dan buah,Sayur,54.3,
5847,2023,12,Sumatera Utara,Sayuran dan buah,Buah,32.6,
5848,2023,13,Sumatera Barat,Padi-Padian,Padi-padian,112.6,
5849,2023,13,Sumatera Barat,Padi-Padian,Beras,98.4,
5850,2023,13,Sumatera Barat,Padi-Padian,Jagung,0.3,
5851,2023,13,Sumatera Barat,Padi-Padian,Terigu,13.9,
5852,2023,13,Sumatera Barat,Umbi-umbian,Umbi-Umbian,16,
5853,2023,13,Sumatera Barat,Umbi-umbian,Singkong,6,
5854,2023,13,Sumatera Barat,Umbi-umbian,Ubi Jalar,2.2,
5855,2023,13,Sumatera Barat,Umbi-umbian,Kentang,6.8,
5856,2023,13,Sumatera Barat,Umbi-umbian,Sagu,0.4,
5857,2023,13,Sumatera Barat,Umbi-umbian,Umbi Lainnya,0.6,
5858,2023,13,Sumatera Barat,Pangan Hewani,Pangan Hewani,43.3,
5859,2023,13,Sumatera Barat,Pangan Hewani,Daging ruminansia,4.2,
5860,2023,13,Sumatera Barat,Pangan Hewani,Daging Unggas,9.2,
5861,2023,13,Sumatera Barat,Pangan Hewani,Telur,7.5,
5862,2023,13,Sumatera Barat,Pangan Hewani,Susu,1.8,
5863,2023,13,Sumatera Barat,Pangan Hewani,Ikan,20.6,
5864,2023,13,Sumatera Barat,Minyak dan Lemak,Minyak dan Lemak,11.9,
5865,2023,13,Sumatera Barat,Minyak dan Lemak,Minyak Kelapa,0.1,
5866,2023,13,Sumatera Barat,Minyak dan Lemak,Minyak Sawit,11.3,
5867,2023,13,Sumatera Barat,Minyak dan Lemak,Minyak Lainnya,0.5,
5868,2023,13,Sumatera Barat,Buah/biji berminyak,Buah/biji berminyak,3.9,
5869,2023,13,Sumatera Barat,Buah/biji berminyak,Kelapa,3.9,
5870,2023,13,Sumatera Barat,Buah/biji berminyak,Kemiri,0,
5871,2023,13,Sumatera Barat,Kacang-kacangan,Kacang-kacangan,4.4,
5872,2023,13,Sumatera Barat,Kacang-kacangan,Kedelai,3.7,
5873,2023,13,Sumatera Barat,Kacang-kacangan,Kacang tanah,0.1,
5874,2023,13,Sumatera Barat,Kacang-kacangan,Kacang hijau,0.5,
5875,2023,13,Sumatera Barat,Kacang-kacangan,Kacang lain,0.1,
5876,2023,13,Sumatera Barat,Gula,Gula,6,
5877,2023,13,Sumatera Barat,Gula,Gula pasir,5.9,
5878,2023,13,Sumatera Barat,Gula,Gula merah,0.1,
5879,2023,13,Sumatera Barat,Sayuran dan buah,Sayuran dan buah,77.6,
5880,2023,13,Sumatera Barat,Sayuran dan buah,Sayur,49.7,
5881,2023,13,Sumatera Barat,Sayuran dan buah,Buah,27.9,
5882,2023,14,Riau,Padi-Padian,Padi-padian,102.2,
5883,2023,14,Riau,Padi-Padian,Beras,87.1,
5884,2023,14,Riau,Padi-Padian,Jagung,0.6,
5885,2023,14,Riau,Padi-Padian,Terigu,14.5,
5886,2023,14,Riau,Umbi-umbian,Umbi-Umbian,16.3,
5887,2023,14,Riau,Umbi-umbian,Singkong,8.4,
5888,2023,14,Riau,Umbi-umbian,Ubi Jalar,1.7,
5889,2023,14,Riau,Umbi-umbian,Kentang,5.6,
5890,2023,14,Riau,Umbi-umbian,Sagu,0.2,
5891,2023,14,Riau,Umbi-umbian,Umbi Lainnya,0.4,
5892,2023,14,Riau,Pangan Hewani,Pangan Hewani,55.7,
5893,2023,14,Riau,Pangan Hewani,Daging ruminansia,3.9,
5894,2023,14,Riau,Pangan Hewani,Daging Unggas,12.3,
5895,2023,14,Riau,Pangan Hewani,Telur,8.1,
5896,2023,14,Riau,Pangan Hewani,Susu,2.4,
5897,2023,14,Riau,Pangan Hewani,Ikan,29,
5898,2023,14,Riau,Minyak dan Lemak,Minyak dan Lemak,12.9,
5899,2023,14,Riau,Minyak dan Lemak,Minyak Kelapa,0.2,
5900,2023,14,Riau,Minyak dan Lemak,Minyak Sawit,12.1,
5901,2023,14,Riau,Minyak dan Lemak,Minyak Lainnya,0.6,
5902,2023,14,Riau,Buah/biji berminyak,Buah/biji berminyak,2.4,
5903,2023,14,Riau,Buah/biji berminyak,Kelapa,2.2,
5904,2023,14,Riau,Buah/biji berminyak,Kemiri,0.2,
5905,2023,14,Riau,Kacang-kacangan,Kacang-kacangan,5.2,
5906,2023,14,Riau,Kacang-kacangan,Kedelai,4.6,
5907,2023,14,Riau,Kacang-kacangan,Kacang tanah,0.3,
5908,2023,14,Riau,Kacang-kacangan,Kacang hijau,0.2,
5909,2023,14,Riau,Kacang-kacangan,Kacang lain,0.1,
5910,2023,14,Riau,Gula,Gula,7.2,
5911,2023,14,Riau,Gula,Gula pasir,7,
5912,2023,14,Riau,Gula,Gula merah,0.2,
5913,2023,14,Riau,Sayuran dan buah,Sayuran dan buah,77,
5914,2023,14,Riau,Sayuran dan buah,Sayur,48.5,
5915,2023,14,Riau,Sayuran dan buah,Buah,28.5,
5916,2023,15,Jambi,Padi-Padian,Padi-padian,103.6,
5917,2023,15,Jambi,Padi-Padian,Beras,87,
5918,2023,15,Jambi,Padi-Padian,Jagung,0.7,
5919,2023,15,Jambi,Padi-Padian,Terigu,15.9,
5920,2023,15,Jambi,Umbi-umbian,Umbi-Umbian,19.9,
5921,2023,15,Jambi,Umbi-umbian,Singkong,10.7,
5922,2023,15,Jambi,Umbi-umbian,Ubi Jalar,2.5,
5923,2023,15,Jambi,Umbi-umbian,Kentang,6.1,
5924,2023,15,Jambi,Umbi-umbian,Sagu,0.1,
5925,2023,15,Jambi,Umbi-umbian,Umbi Lainnya,0.5,
5926,2023,15,Jambi,Pangan Hewani,Pangan Hewani,47.5,
5927,2023,15,Jambi,Pangan Hewani,Daging ruminansia,4.1,
5928,2023,15,Jambi,Pangan Hewani,Daging Unggas,10.3,
5929,2023,15,Jambi,Pangan Hewani,Telur,6.4,
5930,2023,15,Jambi,Pangan Hewani,Susu,2.4,
5931,2023,15,Jambi,Pangan Hewani,Ikan,24.3,
5932,2023,15,Jambi,Minyak dan Lemak,Minyak dan Lemak,12.4,
5933,2023,15,Jambi,Minyak dan Lemak,Minyak Kelapa,0.1,
5934,2023,15,Jambi,Minyak dan Lemak,Minyak Sawit,12.1,
5935,2023,15,Jambi,Minyak dan Lemak,Minyak Lainnya,0.2,
5936,2023,15,Jambi,Buah/biji berminyak,Buah/biji berminyak,1.5,
5937,2023,15,Jambi,Buah/biji berminyak,Kelapa,1.4,
5938,2023,15,Jambi,Buah/biji berminyak,Kemiri,0.1,
5939,2023,15,Jambi,Kacang-kacangan,Kacang-kacangan,5.7,
5940,2023,15,Jambi,Kacang-kacangan,Kedelai,5.1,
5941,2023,15,Jambi,Kacang-kacangan,Kacang tanah,0.2,
5942,2023,15,Jambi,Kacang-kacangan,Kacang hijau,0.3,
5943,2023,15,Jambi,Kacang-kacangan,Kacang lain,0.1,
5944,2023,15,Jambi,Gula,Gula,7.3,
5945,2023,15,Jambi,Gula,Gula pasir,7.1,
5946,2023,15,Jambi,Gula,Gula merah,0.2,
5947,2023,15,Jambi,Sayuran dan buah,Sayuran dan buah,86.8,
5948,2023,15,Jambi,Sayuran dan buah,Sayur,55.7,
5949,2023,15,Jambi,Sayuran dan buah,Buah,31.1,
5950,2023,16,Sumatera Selatan,Padi-Padian,Padi-padian,114.7,
5951,2023,16,Sumatera Selatan,Padi-Padian,Beras,93.7,
5952,2023,16,Sumatera Selatan,Padi-Padian,Jagung,0.6,
5953,2023,16,Sumatera Selatan,Padi-Padian,Terigu,20.4,
5954,2023,16,Sumatera Selatan,Umbi-umbian,Umbi-Umbian,21.2,
5955,2023,16,Sumatera Selatan,Umbi-umbian,Singkong,13.2,
5956,2023,16,Sumatera Selatan,Umbi-umbian,Ubi Jalar,3.8,
5957,2023,16,Sumatera Selatan,Umbi-umbian,Kentang,3.2,
5958,2023,16,Sumatera Selatan,Umbi-umbian,Sagu,0.7,
5959,2023,16,Sumatera Selatan,Umbi-umbian,Umbi Lainnya,0.3,
5960,2023,16,Sumatera Selatan,Pangan Hewani,Pangan Hewani,52.8,
5961,2023,16,Sumatera Selatan,Pangan Hewani,Daging ruminansia,4,
5962,2023,16,Sumatera Selatan,Pangan Hewani,Daging Unggas,10.1,
5963,2023,16,Sumatera Selatan,Pangan Hewani,Telur,7.5,
5964,2023,16,Sumatera Selatan,Pangan Hewani,Susu,3.2,
5965,2023,16,Sumatera Selatan,Pangan Hewani,Ikan,28,
5966,2023,16,Sumatera Selatan,Minyak dan Lemak,Minyak dan Lemak,10.3,
5967,2023,16,Sumatera Selatan,Minyak dan Lemak,Minyak Kelapa,0.2,
5968,2023,16,Sumatera Selatan,Minyak dan Lemak,Minyak Sawit,9.8,
5969,2023,16,Sumatera Selatan,Minyak dan Lemak,Minyak Lainnya,0.3,
5970,2023,16,Sumatera Selatan,Buah/biji berminyak,Buah/biji berminyak,0.8,
5971,2023,16,Sumatera Selatan,Buah/biji berminyak,Kelapa,0.6,
5972,2023,16,Sumatera Selatan,Buah/biji berminyak,Kemiri,0.2,
5973,2023,16,Sumatera Selatan,Kacang-kacangan,Kacang-kacangan,7.5,
5974,2023,16,Sumatera Selatan,Kacang-kacangan,Kedelai,7,
5975,2023,16,Sumatera Selatan,Kacang-kacangan,Kacang tanah,0.2,
5976,2023,16,Sumatera Selatan,Kacang-kacangan,Kacang hijau,0.2,
5977,2023,16,Sumatera Selatan,Kacang-kacangan,Kacang lain,0.1,
5978,2023,16,Sumatera Selatan,Gula,Gula,8.5,
5979,2023,16,Sumatera Selatan,Gula,Gula pasir,8,
5980,2023,16,Sumatera Selatan,Gula,Gula merah,0.5,
5981,2023,16,Sumatera Selatan,Sayuran dan buah,Sayuran dan buah,95.3,
5982,2023,16,Sumatera Selatan,Sayuran dan buah,Sayur,60.1,
5983,2023,16,Sumatera Selatan,Sayuran dan buah,Buah,35.2,
5984,2023,17,Bengkulu,Padi-Padian,Padi-padian,113.3,
5985,2023,17,Bengkulu,Padi-Padian,Beras,98.7,
5986,2023,17,Bengkulu,Padi-Padian,Jagung,0.9,
5987,2023,17,Bengkulu,Padi-Padian,Terigu,13.7,
5988,2023,17,Bengkulu,Umbi-umbian,Umbi-Umbian,15.7,
5989,2023,17,Bengkulu,Umbi-umbian,Singkong,8.1,
5990,2023,17,Bengkulu,Umbi-umbian,Ubi Jalar,2.9,
5991,2023,17,Bengkulu,Umbi-umbian,Kentang,3.9,
5992,2023,17,Bengkulu,Umbi-umbian,Sagu,0.1,
5993,2023,17,Bengkulu,Umbi-umbian,Umbi Lainnya,0.7,
5994,2023,17,Bengkulu,Pangan Hewani,Pangan Hewani,41.8,
5995,2023,17,Bengkulu,Pangan Hewani,Daging ruminansia,2.7,
5996,2023,17,Bengkulu,Pangan Hewani,Daging Unggas,9,
5997,2023,17,Bengkulu,Pangan Hewani,Telur,6.5,
5998,2023,17,Bengkulu,Pangan Hewani,Susu,1.9,
5999,2023,17,Bengkulu,Pangan Hewani,Ikan,21.7,
6000,2023,17,Bengkulu,Minyak dan Lemak,Minyak dan Lemak,10.9,
6001,2023,17,Bengkulu,Minyak dan Lemak,Minyak Kelapa,0,
6002,2023,17,Bengkulu,Minyak dan Lemak,Minyak Sawit,10.4,
6003,2023,17,Bengkulu,Minyak dan Lemak,Minyak Lainnya,0.5,
6004,2023,17,Bengkulu,Buah/biji berminyak,Buah/biji berminyak,3.9,
6005,2023,17,Bengkulu,Buah/biji berminyak,Kelapa,3.9,
6006,2023,17,Bengkulu,Buah/biji berminyak,Kemiri,0,
6007,2023,17,Bengkulu,Kacang-kacangan,Kacang-kacangan,5.2,
6008,2023,17,Bengkulu,Kacang-kacangan,Kedelai,4.8,
6009,2023,17,Bengkulu,Kacang-kacangan,Kacang tanah,0.2,
6010,2023,17,Bengkulu,Kacang-kacangan,Kacang hijau,0.1,
6011,2023,17,Bengkulu,Kacang-kacangan,Kacang lain,0.1,
6012,2023,17,Bengkulu,Gula,Gula,6.3,
6013,2023,17,Bengkulu,Gula,Gula pasir,5.9,
6014,2023,17,Bengkulu,Gula,Gula merah,0.4,
6015,2023,17,Bengkulu,Sayuran dan buah,Sayuran dan buah,92.8,
6016,2023,17,Bengkulu,Sayuran dan buah,Sayur,62.2,
6017,2023,17,Bengkulu,Sayuran dan buah,Buah,30.6,
6018,2023,18,Lampung,Padi-Padian,Padi-padian,108.7,
6019,2023,18,Lampung,Padi-Padian,Beras,91.8,
6020,2023,18,Lampung,Padi-Padian,Jagung,0.7,
6021,2023,18,Lampung,Padi-Padian,Terigu,16.2,
6022,2023,18,Lampung,Umbi-umbian,Umbi-Umbian,17.2,
6023,2023,18,Lampung,Umbi-umbian,Singkong,12,
6024,2023,18,Lampung,Umbi-umbian,Ubi Jalar,3.1,
6025,2023,18,Lampung,Umbi-umbian,Kentang,1.5,
6026,2023,18,Lampung,Umbi-umbian,Sagu,0.1,
6027,2023,18,Lampung,Umbi-umbian,Umbi Lainnya,0.5,
6028,2023,18,Lampung,Pangan Hewani,Pangan Hewani,42.8,
6029,2023,18,Lampung,Pangan Hewani,Daging ruminansia,3.4,
6030,2023,18,Lampung,Pangan Hewani,Daging Unggas,7.7,
6031,2023,18,Lampung,Pangan Hewani,Telur,7.3,
6032,2023,18,Lampung,Pangan Hewani,Susu,2.2,
6033,2023,18,Lampung,Pangan Hewani,Ikan,22.2,
6034,2023,18,Lampung,Minyak dan Lemak,Minyak dan Lemak,11.5,
6035,2023,18,Lampung,Minyak dan Lemak,Minyak Kelapa,0.1,
6036,2023,18,Lampung,Minyak dan Lemak,Minyak Sawit,11.1,
6037,2023,18,Lampung,Minyak dan Lemak,Minyak Lainnya,0.3,
6038,2023,18,Lampung,Buah/biji berminyak,Buah/biji berminyak,1.8,
6039,2023,18,Lampung,Buah/biji berminyak,Kelapa,1.6,
6040,2023,18,Lampung,Buah/biji berminyak,Kemiri,0.2,
6041,2023,18,Lampung,Kacang-kacangan,Kacang-kacangan,10.7,
6042,2023,18,Lampung,Kacang-kacangan,Kedelai,10.2,
6043,2023,18,Lampung,Kacang-kacangan,Kacang tanah,0.2,
6044,2023,18,Lampung,Kacang-kacangan,Kacang hijau,0.2,
6045,2023,18,Lampung,Kacang-kacangan,Kacang lain,0.1,
6046,2023,18,Lampung,Gula,Gula,7.2,
6047,2023,18,Lampung,Gula,Gula pasir,6.2,
6048,2023,18,Lampung,Gula,Gula merah,1,
6049,2023,18,Lampung,Sayuran dan buah,Sayuran dan buah,102.5,
6050,2023,18,Lampung,Sayuran dan buah,Sayur,67.4,
6051,2023,18,Lampung,Sayuran dan buah,Buah,35.1,
6052,2023,19,Kepulauan Bangka Belitung,Padi-Padian,Padi-padian,100.9,
6053,2023,19,Kepulauan Bangka Belitung,Padi-Padian,Beras,84.1,
6054,2023,19,Kepulauan Bangka Belitung,Padi-Padian,Jagung,0.8,
6055,2023,19,Kepulauan Bangka Belitung,Padi-Padian,Terigu,16,
6056,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Umbi-Umbian,15.5,
6057,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Singkong,9.7,
6058,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Ubi Jalar,2.2,
6059,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Kentang,2.1,
6060,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Sagu,0.4,
6061,2023,19,Kepulauan Bangka Belitung,Umbi-umbian,Umbi Lainnya,1.1,
6062,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Pangan Hewani,65.7,
6063,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Daging ruminansia,5.6,
6064,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Daging Unggas,14.4,
6065,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Telur,8,
6066,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Susu,3.5,
6067,2023,19,Kepulauan Bangka Belitung,Pangan Hewani,Ikan,34.2,
6068,2023,19,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak dan Lemak,8.8,
6069,2023,19,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Kelapa,0.1,
6070,2023,19,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Sawit,8.6,
6071,2023,19,Kepulauan Bangka Belitung,Minyak dan Lemak,Minyak Lainnya,0.1,
6072,2023,19,Kepulauan Bangka Belitung,Buah/biji berminyak,Buah/biji berminyak,1.1,
6073,2023,19,Kepulauan Bangka Belitung,Buah/biji berminyak,Kelapa,0.7,
6074,2023,19,Kepulauan Bangka Belitung,Buah/biji berminyak,Kemiri,0.4,
6075,2023,19,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang-kacangan,4.5,
6076,2023,19,Kepulauan Bangka Belitung,Kacang-kacangan,Kedelai,4,
6077,2023,19,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang tanah,0.2,
6078,2023,19,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang hijau,0.2,
6079,2023,19,Kepulauan Bangka Belitung,Kacang-kacangan,Kacang lain,0.1,
6080,2023,19,Kepulauan Bangka Belitung,Gula,Gula,6.4,
6081,2023,19,Kepulauan Bangka Belitung,Gula,Gula pasir,6.2,
6082,2023,19,Kepulauan Bangka Belitung,Gula,Gula merah,0.2,
6083,2023,19,Kepulauan Bangka Belitung,Sayuran dan buah,Sayuran dan buah,78.5,
6084,2023,19,Kepulauan Bangka Belitung,Sayuran dan buah,Sayur,46.5,
6085,2023,19,Kepulauan Bangka Belitung,Sayuran dan buah,Buah,32,
6086,2023,21,Kepulauan Riau,Padi-Padian,Padi-padian,35.6,
6087,2023,21,Kepulauan Riau,Padi-Padian,Beras,79,
6088,2023,21,Kepulauan Riau,Padi-Padian,Jagung,0.7,
6089,2023,21,Kepulauan Riau,Padi-Padian,Terigu,17.1,
6090,2023,21,Kepulauan Riau,Umbi-umbian,Umbi-Umbian,14.4,
6091,2023,21,Kepulauan Riau,Umbi-umbian,Singkong,8,
6092,2023,21,Kepulauan Riau,Umbi-umbian,Ubi Jalar,1.9,
6093,2023,21,Kepulauan Riau,Umbi-umbian,Kentang,4,
6094,2023,21,Kepulauan Riau,Umbi-umbian,Sagu,0.2,
6095,2023,21,Kepulauan Riau,Umbi-umbian,Umbi Lainnya,0.3,
6096,2023,21,Kepulauan Riau,Pangan Hewani,Pangan Hewani,64.8,
6097,2023,21,Kepulauan Riau,Pangan Hewani,Daging ruminansia,5.4,
6098,2023,21,Kepulauan Riau,Pangan Hewani,Daging Unggas,14.2,
6099,2023,21,Kepulauan Riau,Pangan Hewani,Telur,9.3,
6100,2023,21,Kepulauan Riau,Pangan Hewani,Susu,4,
6101,2023,21,Kepulauan Riau,Pangan Hewani,Ikan,31.9,
6102,2023,21,Kepulauan Riau,Minyak dan Lemak,Minyak dan Lemak,12.4,
6103,2023,21,Kepulauan Riau,Minyak dan Lemak,Minyak Kelapa,0.2,
6104,2023,21,Kepulauan Riau,Minyak dan Lemak,Minyak Sawit,10.8,
6105,2023,21,Kepulauan Riau,Minyak dan Lemak,Minyak Lainnya,1.4,
6106,2023,21,Kepulauan Riau,Buah/biji berminyak,Buah/biji berminyak,0.7,
6107,2023,21,Kepulauan Riau,Buah/biji berminyak,Kelapa,0.6,
6108,2023,21,Kepulauan Riau,Buah/biji berminyak,Kemiri,0.1,
6109,2023,21,Kepulauan Riau,Kacang-kacangan,Kacang-kacangan,6.9,
6110,2023,21,Kepulauan Riau,Kacang-kacangan,Kedelai,6.2,
6111,2023,21,Kepulauan Riau,Kacang-kacangan,Kacang tanah,0.2,
6112,2023,21,Kepulauan Riau,Kacang-kacangan,Kacang hijau,0.3,
6113,2023,21,Kepulauan Riau,Kacang-kacangan,Kacang lain,0.2,
6114,2023,21,Kepulauan Riau,Gula,Gula,5.6,
6115,2023,21,Kepulauan Riau,Gula,Gula pasir,5.4,
6116,2023,21,Kepulauan Riau,Gula,Gula merah,0.2,
6117,2023,21,Kepulauan Riau,Sayuran dan buah,Sayuran dan buah,80.9,
6118,2023,21,Kepulauan Riau,Sayuran dan buah,Sayur,49.6,
6119,2023,21,Kepulauan Riau,Sayuran dan buah,Buah,31.3,
6120,2023,31,DKI Jakarta,Padi-Padian,Padi-padian,112.2,
6121,2023,31,DKI Jakarta,Padi-Padian,Beras,89.9,
6122,2023,31,DKI Jakarta,Padi-Padian,Jagung,0.7,
6123,2023,31,DKI Jakarta,Padi-Padian,Terigu,21.6,
6124,2023,31,DKI Jakarta,Umbi-umbian,Umbi-Umbian,15.3,
6125,2023,31,DKI Jakarta,Umbi-umbian,Singkong,8,
6126,2023,31,DKI Jakarta,Umbi-umbian,Ubi Jalar,1.9,
6127,2023,31,DKI Jakarta,Umbi-umbian,Kentang,5.1,
6128,2023,31,DKI Jakarta,Umbi-umbian,Sagu,0.1,
6129,2023,31,DKI Jakarta,Umbi-umbian,Umbi Lainnya,0.2,
6130,2023,31,DKI Jakarta,Pangan Hewani,Pangan Hewani,60.1,
6131,2023,31,DKI Jakarta,Pangan Hewani,Daging ruminansia,7.1,
6132,2023,31,DKI Jakarta,Pangan Hewani,Daging Unggas,13,
6133,2023,31,DKI Jakarta,Pangan Hewani,Telur,9.7,
6134,2023,31,DKI Jakarta,Pangan Hewani,Susu,6.3,
6135,2023,31,DKI Jakarta,Pangan Hewani,Ikan,24,
6136,2023,31,DKI Jakarta,Minyak dan Lemak,Minyak dan Lemak,10.2,
6137,2023,31,DKI Jakarta,Minyak dan Lemak,Minyak Kelapa,0.3,
6138,2023,31,DKI Jakarta,Minyak dan Lemak,Minyak Sawit,9.5,
6139,2023,31,DKI Jakarta,Minyak dan Lemak,Minyak Lainnya,0.4,
6140,2023,31,DKI Jakarta,Buah/biji berminyak,Buah/biji berminyak,0.4,
6141,2023,31,DKI Jakarta,Buah/biji berminyak,Kelapa,0.2,
6142,2023,31,DKI Jakarta,Buah/biji berminyak,Kemiri,0.2,
6143,2023,31,DKI Jakarta,Kacang-kacangan,Kacang-kacangan,11.3,
6144,2023,31,DKI Jakarta,Kacang-kacangan,Kedelai,10,
6145,2023,31,DKI Jakarta,Kacang-kacangan,Kacang tanah,0.3,
6146,2023,31,DKI Jakarta,Kacang-kacangan,Kacang hijau,0.9,
6147,2023,31,DKI Jakarta,Kacang-kacangan,Kacang lain,0.1,
6148,2023,31,DKI Jakarta,Gula,Gula,5.1,
6149,2023,31,DKI Jakarta,Gula,Gula pasir,4.7,
6150,2023,31,DKI Jakarta,Gula,Gula merah,0.4,
6151,2023,31,DKI Jakarta,Sayuran dan buah,Sayuran dan buah,88.5,
6152,2023,31,DKI Jakarta,Sayuran dan buah,Sayur,53.2,
6153,2023,31,DKI Jakarta,Sayuran dan buah,Buah,35.3,
6154,2023,32,Jawa Barat,Padi-Padian,Padi-padian,114.5,
6155,2023,32,Jawa Barat,Padi-Padian,Beras,94.3,
6156,2023,32,Jawa Barat,Padi-Padian,Jagung,0.6,
6157,2023,32,Jawa Barat,Padi-Padian,Terigu,19.6,
6158,2023,32,Jawa Barat,Umbi-umbian,Umbi-Umbian,16.9,
6159,2023,32,Jawa Barat,Umbi-umbian,Singkong,10.3,
6160,2023,32,Jawa Barat,Umbi-umbian,Ubi Jalar,2.7,
6161,2023,32,Jawa Barat,Umbi-umbian,Kentang,3.3,
6162,2023,32,Jawa Barat,Umbi-umbian,Sagu,0.1,
6163,2023,32,Jawa Barat,Umbi-umbian,Umbi Lainnya,0.5,
6164,2023,32,Jawa Barat,Pangan Hewani,Pangan Hewani,42.7,
6165,2023,32,Jawa Barat,Pangan Hewani,Daging ruminansia,4,
6166,2023,32,Jawa Barat,Pangan Hewani,Daging Unggas,11,
6167,2023,32,Jawa Barat,Pangan Hewani,Telur,8.3,
6168,2023,32,Jawa Barat,Pangan Hewani,Susu,2.9,
6169,2023,32,Jawa Barat,Pangan Hewani,Ikan,16.5,
6170,2023,32,Jawa Barat,Minyak dan Lemak,Minyak dan Lemak,10.2,
6171,2023,32,Jawa Barat,Minyak dan Lemak,Minyak Kelapa,0.5,
6172,2023,32,Jawa Barat,Minyak dan Lemak,Minyak Sawit,9.3,
6173,2023,32,Jawa Barat,Minyak dan Lemak,Minyak Lainnya,0.4,
6174,2023,32,Jawa Barat,Buah/biji berminyak,Buah/biji berminyak,0.4,
